state_fips,county_fips,county_name,state_name,state_postal
18,157,Tippecanoe County,Indiana,IN
18,159,Tipton County,Indiana,IN
18,161,Union County,Indiana,IN
18,163,Vanderburgh County,Indiana,IN
18,165,Vermillion County,Indiana,IN
18,167,Vigo County,Indiana,IN
18,169,Wabash County,Indiana,IN
18,171,Warren County,Indiana,IN
18,173,Warrick County,Indiana,IN
18,175,Washington County,Indiana,IN
18,177,Wayne County,Indiana,IN
18,179,Wells County,Indiana,IN
18,181,White County,Indiana,IN
18,183,Whitley County,Indiana,IN
19,001,Adair County,Iowa,IA
19,003,Adams County,Iowa,IA
19,005,Allamakee County,Iowa,IA
19,007,Appanoose County,Iowa,IA
19,009,Audubon County,Iowa,IA
19,011,Benton County,Iowa,IA
19,013,Black Hawk County,Iowa,IA
19,015,Boone County,Iowa,IA
19,017,Bremer County,Iowa,IA
19,019,Buchanan County,Iowa,IA
19,021,Buena Vista County,Iowa,IA
19,023,Butler County,Iowa,IA
19,025,Calhoun County,Iowa,IA
19,027,Carroll County,Iowa,IA
19,029,Cass County,Iowa,IA
19,031,Cedar County,Iowa,IA
19,033,Cerro Gordo County,Iowa,IA
19,035,Cherokee County,Iowa,IA
19,037,Chickasaw County,Iowa,IA
19,039,Clarke County,Iowa,IA
19,041,Clay County,Iowa,IA
19,043,Clayton County,Iowa,IA
19,045,Clinton County,Iowa,IA
19,047,Crawford County,Iowa,IA
19,049,Dallas County,Iowa,IA
19,051,Davis County,Iowa,IA
19,053,Decatur County,Iowa,IA
19,055,Delaware County,Iowa,IA
19,057,Des Moines County,Iowa,IA
19,059,Dickinson County,Iowa,IA
19,061,Dubuque County,Iowa,IA
19,063,Emmet County,Iowa,IA
19,065,Fayette County,Iowa,IA
19,067,Floyd County,Iowa,IA
19,069,Franklin County,Iowa,IA
19,071,Fremont County,Iowa,IA
19,073,Greene County,Iowa,IA
19,075,Grundy County,Iowa,IA
19,077,Guthrie County,Iowa,IA
19,079,Hamilton County,Iowa,IA
19,081,Hancock County,Iowa,IA
19,083,Hardin County,Iowa,IA
19,085,Harrison County,Iowa,IA
19,087,Henry County,Iowa,IA
19,089,Howard County,Iowa,IA
19,091,Humboldt County,Iowa,IA
19,093,Ida County,Iowa,IA
19,095,Iowa County,Iowa,IA
19,097,Jackson County,Iowa,IA
19,099,Jasper County,Iowa,IA
19,101,Jefferson County,Iowa,IA
19,103,Johnson County,Iowa,IA
19,105,Jones County,Iowa,IA
19,107,Keokuk County,Iowa,IA
19,109,Kossuth County,Iowa,IA
19,111,Lee County,Iowa,IA
19,113,Linn County,Iowa,IA
19,115,Louisa County,Iowa,IA
19,117,Lucas County,Iowa,IA
19,119,Lyon County,Iowa,IA
19,121,Madison County,Iowa,IA
19,123,Mahaska County,Iowa,IA
19,125,Marion County,Iowa,IA
19,127,Marshall County,Iowa,IA
19,129,Mills County,Iowa,IA
19,131,Mitchell County,Iowa,IA
19,133,Monona County,Iowa,IA
19,135,Monroe County,Iowa,IA
19,137,Montgomery County,Iowa,IA
19,139,Muscatine County,Iowa,IA
19,141,O,Iowa,IA
19,143,Osceola County,Iowa,IA
19,145,Page County,Iowa,IA
19,147,Palo Alto County,Iowa,IA
19,149,Plymouth County,Iowa,IA
19,151,Pocahontas County,Iowa,IA
19,153,Polk County,Iowa,IA
19,155,Pottawattamie County,Iowa,IA
19,157,Poweshiek County,Iowa,IA
19,159,Ringgold County,Iowa,IA
19,161,Sac County,Iowa,IA
19,163,Scott County,Iowa,IA
19,165,Shelby County,Iowa,IA
19,167,Sioux County,Iowa,IA
19,169,Story County,Iowa,IA
19,171,Tama County,Iowa,IA
19,173,Taylor County,Iowa,IA
19,175,Union County,Iowa,IA
19,177,Van Buren County,Iowa,IA
19,179,Wapello County,Iowa,IA
19,181,Warren County,Iowa,IA
19,183,Washington County,Iowa,IA
19,185,Wayne County,Iowa,IA
19,187,Webster County,Iowa,IA
19,189,Winnebago County,Iowa,IA
19,191,Winneshiek County,Iowa,IA
19,193,Woodbury County,Iowa,IA
19,195,Worth County,Iowa,IA
19,197,Wright County,Iowa,IA
20,001,Allen County,Kansas,KS
20,003,Anderson County,Kansas,KS
20,005,Atchison County,Kansas,KS
20,007,Barber County,Kansas,KS
20,009,Barton County,Kansas,KS
20,011,Bourbon County,Kansas,KS
20,013,Brown County,Kansas,KS
20,015,Butler County,Kansas,KS
20,017,Chase County,Kansas,KS
20,019,Chautauqua County,Kansas,KS
20,021,Cherokee County,Kansas,KS
20,023,Cheyenne County,Kansas,KS
20,025,Clark County,Kansas,KS
20,027,Clay County,Kansas,KS
20,029,Cloud County,Kansas,KS
20,031,Coffey County,Kansas,KS
20,033,Comanche County,Kansas,KS
20,035,Cowley County,Kansas,KS
20,037,Crawford County,Kansas,KS
20,039,Decatur County,Kansas,KS
20,041,Dickinson County,Kansas,KS
20,043,Doniphan County,Kansas,KS
20,045,Douglas County,Kansas,KS
20,047,Edwards County,Kansas,KS
20,049,Elk County,Kansas,KS
20,051,Ellis County,Kansas,KS
20,053,Ellsworth County,Kansas,KS
20,055,Finney County,Kansas,KS
20,057,Ford County,Kansas,KS
20,059,Franklin County,Kansas,KS
20,061,Geary County,Kansas,KS
20,063,Gove County,Kansas,KS
20,065,Graham County,Kansas,KS
20,067,Grant County,Kansas,KS
20,069,Gray County,Kansas,KS
20,071,Greeley County,Kansas,KS
20,073,Greenwood County,Kansas,KS
20,075,Hamilton County,Kansas,KS
20,077,Harper County,Kansas,KS
20,079,Harvey County,Kansas,KS
20,081,Haskell County,Kansas,KS
20,083,Hodgeman County,Kansas,KS
20,085,Jackson County,Kansas,KS
20,087,Jefferson County,Kansas,KS
20,089,Jewell County,Kansas,KS
20,091,Johnson County,Kansas,KS
20,093,Kearny County,Kansas,KS
20,095,Kingman County,Kansas,KS
20,097,Kiowa County,Kansas,KS
20,099,Labette County,Kansas,KS
20,101,Lane County,Kansas,KS
20,103,Leavenworth County,Kansas,KS
20,105,Lincoln County,Kansas,KS
20,107,Linn County,Kansas,KS
20,109,Logan County,Kansas,KS
20,111,Lyon County,Kansas,KS
20,113,McPherson County,Kansas,KS
20,115,Marion County,Kansas,KS
20,117,Marshall County,Kansas,KS
20,119,Meade County,Kansas,KS
20,121,Miami County,Kansas,KS
20,123,Mitchell County,Kansas,KS
20,125,Montgomery County,Kansas,KS
20,127,Morris County,Kansas,KS
20,129,Morton County,Kansas,KS
20,131,Nemaha County,Kansas,KS
20,133,Neosho County,Kansas,KS
20,135,Ness County,Kansas,KS
20,137,Norton County,Kansas,KS
20,139,Osage County,Kansas,KS
20,141,Osborne County,Kansas,KS
20,143,Ottawa County,Kansas,KS
20,145,Pawnee County,Kansas,KS
20,147,Phillips County,Kansas,KS
20,149,Pottawatomie County,Kansas,KS
20,151,Pratt County,Kansas,KS
20,153,Rawlins County,Kansas,KS
20,155,Reno County,Kansas,KS
20,157,Republic County,Kansas,KS
20,159,Rice County,Kansas,KS
20,161,Riley County,Kansas,KS
20,163,Rooks County,Kansas,KS
20,165,Rush County,Kansas,KS
20,167,Russell County,Kansas,KS
20,169,Saline County,Kansas,KS
20,171,Scott County,Kansas,KS
20,173,Sedgwick County,Kansas,KS
20,175,Seward County,Kansas,KS
20,177,Shawnee County,Kansas,KS
20,179,Sheridan County,Kansas,KS
20,181,Sherman County,Kansas,KS
20,183,Smith County,Kansas,KS
20,185,Stafford County,Kansas,KS
20,187,Stanton County,Kansas,KS
20,189,Stevens County,Kansas,KS
20,191,Sumner County,Kansas,KS
20,193,Thomas County,Kansas,KS
20,195,Trego County,Kansas,KS
20,197,Wabaunsee County,Kansas,KS
20,199,Wallace County,Kansas,KS
20,201,Washington County,Kansas,KS
20,203,Wichita County,Kansas,KS
20,205,Wilson County,Kansas,KS
20,207,Woodson County,Kansas,KS
20,209,Wyandotte County,Kansas,KS
21,001,Adair County,Kentucky,KY
21,003,Allen County,Kentucky,KY
21,005,Anderson County,Kentucky,KY
21,007,Ballard County,Kentucky,KY
21,009,Barren County,Kentucky,KY
21,011,Bath County,Kentucky,KY
21,013,Bell County,Kentucky,KY
21,015,Boone County,Kentucky,KY
21,017,Bourbon County,Kentucky,KY
21,019,Boyd County,Kentucky,KY
21,021,Boyle County,Kentucky,KY
21,023,Bracken County,Kentucky,KY
21,025,Breathitt County,Kentucky,KY
21,027,Breckinridge County,Kentucky,KY
21,029,Bullitt County,Kentucky,KY
21,031,Butler County,Kentucky,KY
21,033,Caldwell County,Kentucky,KY
21,035,Calloway County,Kentucky,KY
21,037,Campbell County,Kentucky,KY
21,039,Carlisle County,Kentucky,KY
21,041,Carroll County,Kentucky,KY
21,043,Carter County,Kentucky,KY
21,045,Casey County,Kentucky,KY
21,047,Christian County,Kentucky,KY
21,049,Clark County,Kentucky,KY
21,051,Clay County,Kentucky,KY
21,053,Clinton County,Kentucky,KY
21,055,Crittenden County,Kentucky,KY
21,057,Cumberland County,Kentucky,KY
21,059,Daviess County,Kentucky,KY
21,061,Edmonson County,Kentucky,KY
21,063,Elliott County,Kentucky,KY
21,065,Estill County,Kentucky,KY
21,067,Fayette County,Kentucky,KY
21,069,Fleming County,Kentucky,KY
21,071,Floyd County,Kentucky,KY
21,073,Franklin County,Kentucky,KY
21,075,Fulton County,Kentucky,KY
21,077,Gallatin County,Kentucky,KY
21,079,Garrard County,Kentucky,KY
21,081,Grant County,Kentucky,KY
21,083,Graves County,Kentucky,KY
21,085,Grayson County,Kentucky,KY
21,087,Green County,Kentucky,KY
21,089,Greenup County,Kentucky,KY
21,091,Hancock County,Kentucky,KY
21,093,Hardin County,Kentucky,KY
21,095,Harlan County,Kentucky,KY
21,097,Harrison County,Kentucky,KY
21,099,Hart County,Kentucky,KY
21,101,Henderson County,Kentucky,KY
21,103,Henry County,Kentucky,KY
21,105,Hickman County,Kentucky,KY
21,107,Hopkins County,Kentucky,KY
21,109,Jackson County,Kentucky,KY
21,111,Jefferson County,Kentucky,KY
21,113,Jessamine County,Kentucky,KY
21,115,Johnson County,Kentucky,KY
21,117,Kenton County,Kentucky,KY
21,119,Knott County,Kentucky,KY
21,121,Knox County,Kentucky,KY
21,123,Larue County,Kentucky,KY
21,125,Laurel County,Kentucky,KY
21,127,Lawrence County,Kentucky,KY
21,129,Lee County,Kentucky,KY
21,131,Leslie County,Kentucky,KY
21,133,Letcher County,Kentucky,KY
21,135,Lewis County,Kentucky,KY
21,137,Lincoln County,Kentucky,KY
21,139,Livingston County,Kentucky,KY
21,141,Logan County,Kentucky,KY
21,143,Lyon County,Kentucky,KY
21,145,McCracken County,Kentucky,KY
21,147,McCreary County,Kentucky,KY
21,149,McLean County,Kentucky,KY
21,151,Madison County,Kentucky,KY
21,153,Magoffin County,Kentucky,KY
21,155,Marion County,Kentucky,KY
21,157,Marshall County,Kentucky,KY
21,159,Martin County,Kentucky,KY
21,161,Mason County,Kentucky,KY
21,163,Meade County,Kentucky,KY
21,165,Menifee County,Kentucky,KY
21,167,Mercer County,Kentucky,KY
21,169,Metcalfe County,Kentucky,KY
21,171,Monroe County,Kentucky,KY
21,173,Montgomery County,Kentucky,KY
21,175,Morgan County,Kentucky,KY
21,177,Muhlenberg County,Kentucky,KY
21,179,Nelson County,Kentucky,KY
21,181,Nicholas County,Kentucky,KY
21,183,Ohio County,Kentucky,KY
21,185,Oldham County,Kentucky,KY
21,187,Owen County,Kentucky,KY
21,189,Owsley County,Kentucky,KY
21,191,Pendleton County,Kentucky,KY
21,193,Perry County,Kentucky,KY
21,195,Pike County,Kentucky,KY
21,197,Powell County,Kentucky,KY
21,199,Pulaski County,Kentucky,KY
21,201,Robertson County,Kentucky,KY
21,203,Rockcastle County,Kentucky,KY
21,205,Rowan County,Kentucky,KY
21,207,Russell County,Kentucky,KY
21,209,Scott County,Kentucky,KY
21,211,Shelby County,Kentucky,KY
21,213,Simpson County,Kentucky,KY
21,215,Spencer County,Kentucky,KY
21,217,Taylor County,Kentucky,KY
21,219,Todd County,Kentucky,KY
21,221,Trigg County,Kentucky,KY
21,223,Trimble County,Kentucky,KY
21,225,Union County,Kentucky,KY
21,227,Warren County,Kentucky,KY
21,229,Washington County,Kentucky,KY
21,231,Wayne County,Kentucky,KY
21,233,Webster County,Kentucky,KY
21,235,Whitley County,Kentucky,KY
21,237,Wolfe County,Kentucky,KY
21,239,Woodford County,Kentucky,KY
22,001,Acadia Parish,Louisiana,LA
22,003,Allen Parish,Louisiana,LA
22,005,Ascension Parish,Louisiana,LA
22,007,Assumption Parish,Louisiana,LA
22,009,Avoyelles Parish,Louisiana,LA
22,011,Beauregard Parish,Louisiana,LA
22,013,Bienville Parish,Louisiana,LA
22,015,Bossier Parish,Louisiana,LA
22,017,Caddo Parish,Louisiana,LA
22,019,Calcasieu Parish,Louisiana,LA
22,021,Caldwell Parish,Louisiana,LA
22,023,Cameron Parish,Louisiana,LA
22,025,Catahoula Parish,Louisiana,LA
22,027,Claiborne Parish,Louisiana,LA
22,029,Concordia Parish,Louisiana,LA
22,031,De Soto Parish,Louisiana,LA
22,033,East Baton Rouge Parish,Louisiana,LA
22,035,East Carroll Parish,Louisiana,LA
22,037,East Feliciana Parish,Louisiana,LA
22,039,Evangeline Parish,Louisiana,LA
22,041,Franklin Parish,Louisiana,LA
22,043,Grant Parish,Louisiana,LA
22,045,Iberia Parish,Louisiana,LA
22,047,Iberville Parish,Louisiana,LA
22,049,Jackson Parish,Louisiana,LA
22,051,Jefferson Parish,Louisiana,LA
22,053,Jefferson Davis Parish,Louisiana,LA
22,055,Lafayette Parish,Louisiana,LA
22,057,Lafourche Parish,Louisiana,LA
22,059,La Salle Parish,Louisiana,LA
22,061,Lincoln Parish,Louisiana,LA
22,063,Livingston Parish,Louisiana,LA
22,065,Madison Parish,Louisiana,LA
22,067,Morehouse Parish,Louisiana,LA
22,069,Natchitoches Parish,Louisiana,LA
22,071,Orleans Parish,Louisiana,LA
22,073,Ouachita Parish,Louisiana,LA
22,075,Plaquemines Parish,Louisiana,LA
22,077,Pointe Coupee Parish,Louisiana,LA
22,079,Rapides Parish,Louisiana,LA
22,081,Red River Parish,Louisiana,LA
22,083,Richland Parish,Louisiana,LA
22,085,Sabine Parish,Louisiana,LA
22,087,St. Bernard Parish,Louisiana,LA
22,089,St. Charles Parish,Louisiana,LA
22,091,St. Helena Parish,Louisiana,LA
22,093,St. James Parish,Louisiana,LA
22,095,St. John the Baptist Parish,Louisiana,LA
22,097,St. Landry Parish,Louisiana,LA
22,099,St. Martin Parish,Louisiana,LA
22,101,St. Mary Parish,Louisiana,LA
22,103,St. Tammany Parish,Louisiana,LA
22,105,Tangipahoa Parish,Louisiana,LA
22,107,Tensas Parish,Louisiana,LA
22,109,Terrebonne Parish,Louisiana,LA
22,111,Union Parish,Louisiana,LA
22,113,Vermilion Parish,Louisiana,LA
22,115,Vernon Parish,Louisiana,LA
22,117,Washington Parish,Louisiana,LA
22,119,Webster Parish,Louisiana,LA
22,121,West Baton Rouge Parish,Louisiana,LA
22,123,West Carroll Parish,Louisiana,LA
22,125,West Feliciana Parish,Louisiana,LA
22,127,Winn Parish,Louisiana,LA
23,001,Androscoggin County,Maine,ME
23,003,Aroostook County,Maine,ME
23,005,Cumberland County,Maine,ME
23,007,Franklin County,Maine,ME
23,009,Hancock County,Maine,ME
23,011,Kennebec County,Maine,ME
23,013,Knox County,Maine,ME
23,015,Lincoln County,Maine,ME
23,017,Oxford County,Maine,ME
23,019,Penobscot County,Maine,ME
23,021,Piscataquis County,Maine,ME
23,023,Sagadahoc County,Maine,ME
23,025,Somerset County,Maine,ME
23,027,Waldo County,Maine,ME
23,029,Washington County,Maine,ME
23,031,York County,Maine,ME
24,001,Allegany County,Maryland,MD
24,003,Anne Arundel County,Maryland,MD
24,005,Baltimore County,Maryland,MD
24,009,Calvert County,Maryland,MD
24,011,Caroline County,Maryland,MD
24,013,Carroll County,Maryland,MD
24,015,Cecil County,Maryland,MD
24,017,Charles County,Maryland,MD
24,019,Dorchester County,Maryland,MD
24,021,Frederick County,Maryland,MD
24,023,Garrett County,Maryland,MD
24,025,Harford County,Maryland,MD
24,027,Howard County,Maryland,MD
24,029,Kent County,Maryland,MD
24,031,Montgomery County,Maryland,MD
24,033,Prince George,Maryland,MD
24,035,Queen Anne,Maryland,MD
24,037,St. Mary,Maryland,MD
24,039,Somerset County,Maryland,MD
24,041,Talbot County,Maryland,MD
24,043,Washington County,Maryland,MD
24,045,Wicomico County,Maryland,MD
24,047,Worcester County,Maryland,MD
24,510,Baltimore city,Maryland,MD
25,001,Barnstable County,Massachusetts,MA
25,003,Berkshire County,Massachusetts,MA
25,005,Bristol County,Massachusetts,MA
25,007,Dukes County,Massachusetts,MA
25,009,Essex County,Massachusetts,MA
25,011,Franklin County,Massachusetts,MA
25,013,Hampden County,Massachusetts,MA
25,015,Hampshire County,Massachusetts,MA
25,017,Middlesex County,Massachusetts,MA
25,019,Nantucket County,Massachusetts,MA
25,021,Norfolk County,Massachusetts,MA
25,023,Plymouth County,Massachusetts,MA
25,025,Suffolk County,Massachusetts,MA
25,027,Worcester County,Massachusetts,MA
26,001,Alcona County,Michigan,MI
26,003,Alger County,Michigan,MI
26,005,Allegan County,Michigan,MI
26,007,Alpena County,Michigan,MI
26,009,Antrim County,Michigan,MI
26,011,Arenac County,Michigan,MI
26,013,Baraga County,Michigan,MI
26,015,Barry County,Michigan,MI
26,017,Bay County,Michigan,MI
26,019,Benzie County,Michigan,MI
26,021,Berrien County,Michigan,MI
26,023,Branch County,Michigan,MI
26,025,Calhoun County,Michigan,MI
26,027,Cass County,Michigan,MI
26,029,Charlevoix County,Michigan,MI
26,031,Cheboygan County,Michigan,MI
26,033,Chippewa County,Michigan,MI
26,035,Clare County,Michigan,MI
26,037,Clinton County,Michigan,MI
26,039,Crawford County,Michigan,MI
26,041,Delta County,Michigan,MI
26,043,Dickinson County,Michigan,MI
26,045,Eaton County,Michigan,MI
26,047,Emmet County,Michigan,MI
26,049,Genesee County,Michigan,MI
26,051,Gladwin County,Michigan,MI
26,053,Gogebic County,Michigan,MI
26,055,Grand Traverse County,Michigan,MI
26,057,Gratiot County,Michigan,MI
26,059,Hillsdale County,Michigan,MI
26,061,Houghton County,Michigan,MI
26,063,Huron County,Michigan,MI
26,065,Ingham County,Michigan,MI
26,067,Ionia County,Michigan,MI
26,069,Iosco County,Michigan,MI
26,071,Iron County,Michigan,MI
26,073,Isabella County,Michigan,MI
26,075,Jackson County,Michigan,MI
26,077,Kalamazoo County,Michigan,MI
26,079,Kalkaska County,Michigan,MI
26,081,Kent County,Michigan,MI
26,083,Keweenaw County,Michigan,MI
26,085,Lake County,Michigan,MI
26,087,Lapeer County,Michigan,MI
26,089,Leelanau County,Michigan,MI
26,091,Lenawee County,Michigan,MI
26,093,Livingston County,Michigan,MI
26,095,Luce County,Michigan,MI
26,097,Mackinac County,Michigan,MI
26,099,Macomb County,Michigan,MI
26,101,Manistee County,Michigan,MI
26,103,Marquette County,Michigan,MI
26,105,Mason County,Michigan,MI
26,107,Mecosta County,Michigan,MI
26,109,Menominee County,Michigan,MI
26,111,Midland County,Michigan,MI
26,113,Missaukee County,Michigan,MI
26,115,Monroe County,Michigan,MI
26,117,Montcalm County,Michigan,MI
26,119,Montmorency County,Michigan,MI
26,121,Muskegon County,Michigan,MI
26,123,Newaygo County,Michigan,MI
26,125,Oakland County,Michigan,MI
26,127,Oceana County,Michigan,MI
26,129,Ogemaw County,Michigan,MI
26,131,Ontonagon County,Michigan,MI
26,133,Osceola County,Michigan,MI
26,135,Oscoda County,Michigan,MI
26,137,Otsego County,Michigan,MI
26,139,Ottawa County,Michigan,MI
26,141,Presque Isle County,Michigan,MI
26,143,Roscommon County,Michigan,MI
26,145,Saginaw County,Michigan,MI
26,147,St. Clair County,Michigan,MI
26,149,St. Joseph County,Michigan,MI
26,151,Sanilac County,Michigan,MI
26,153,Schoolcraft County,Michigan,MI
26,155,Shiawassee County,Michigan,MI
26,157,Tuscola County,Michigan,MI
26,159,Van Buren County,Michigan,MI
26,161,Washtenaw County,Michigan,MI
26,163,Wayne County,Michigan,MI
26,165,Wexford County,Michigan,MI
27,001,Aitkin County,Minnesota,MN
27,003,Anoka County,Minnesota,MN
27,005,Becker County,Minnesota,MN
27,007,Beltrami County,Minnesota,MN
27,009,Benton County,Minnesota,MN
27,011,Big Stone County,Minnesota,MN
27,013,Blue Earth County,Minnesota,MN
27,015,Brown County,Minnesota,MN
27,017,Carlton County,Minnesota,MN
27,019,Carver County,Minnesota,MN
27,021,Cass County,Minnesota,MN
27,023,Chippewa County,Minnesota,MN
27,025,Chisago County,Minnesota,MN
27,027,Clay County,Minnesota,MN
27,029,Clearwater County,Minnesota,MN
27,031,Cook County,Minnesota,MN
27,033,Cottonwood County,Minnesota,MN
27,035,Crow Wing County,Minnesota,MN
27,037,Dakota County,Minnesota,MN
27,039,Dodge County,Minnesota,MN
27,041,Douglas County,Minnesota,MN
27,043,Faribault County,Minnesota,MN
27,045,Fillmore County,Minnesota,MN
27,047,Freeborn County,Minnesota,MN
27,049,Goodhue County,Minnesota,MN
27,051,Grant County,Minnesota,MN
27,053,Hennepin County,Minnesota,MN
27,055,Houston County,Minnesota,MN
27,057,Hubbard County,Minnesota,MN
27,059,Isanti County,Minnesota,MN
27,061,Itasca County,Minnesota,MN
27,063,Jackson County,Minnesota,MN
27,065,Kanabec County,Minnesota,MN
27,067,Kandiyohi County,Minnesota,MN
27,069,Kittson County,Minnesota,MN
27,071,Koochiching County,Minnesota,MN
27,073,Lac qui Parle County,Minnesota,MN
27,075,Lake County,Minnesota,MN
27,077,Lake of the Woods County,Minnesota,MN
27,079,Le Sueur County,Minnesota,MN
27,081,Lincoln County,Minnesota,MN
27,083,Lyon County,Minnesota,MN
27,085,McLeod County,Minnesota,MN
27,087,Mahnomen County,Minnesota,MN
27,089,Marshall County,Minnesota,MN
27,091,Martin County,Minnesota,MN
27,093,Meeker County,Minnesota,MN
27,095,Mille Lacs County,Minnesota,MN
27,097,Morrison County,Minnesota,MN
27,099,Mower County,Minnesota,MN
27,101,Murray County,Minnesota,MN
27,103,Nicollet County,Minnesota,MN
27,105,Nobles County,Minnesota,MN
27,107,Norman County,Minnesota,MN
27,109,Olmsted County,Minnesota,MN
27,111,Otter Tail County,Minnesota,MN
27,113,Pennington County,Minnesota,MN
27,115,Pine County,Minnesota,MN
27,117,Pipestone County,Minnesota,MN
27,119,Polk County,Minnesota,MN
27,121,Pope County,Minnesota,MN
27,123,Ramsey County,Minnesota,MN
27,125,Red Lake County,Minnesota,MN
27,127,Redwood County,Minnesota,MN
27,129,Renville County,Minnesota,MN
27,131,Rice County,Minnesota,MN
27,133,Rock County,Minnesota,MN
27,135,Roseau County,Minnesota,MN
27,137,St. Louis County,Minnesota,MN
27,139,Scott County,Minnesota,MN
27,141,Sherburne County,Minnesota,MN
27,143,Sibley County,Minnesota,MN
27,145,Stearns County,Minnesota,MN
27,147,Steele County,Minnesota,MN
27,149,Stevens County,Minnesota,MN
27,151,Swift County,Minnesota,MN
27,153,Todd County,Minnesota,MN
27,155,Traverse County,Minnesota,MN
27,157,Wabasha County,Minnesota,MN
27,159,Wadena County,Minnesota,MN
27,161,Waseca County,Minnesota,MN
27,163,Washington County,Minnesota,MN
27,165,Watonwan County,Minnesota,MN
27,167,Wilkin County,Minnesota,MN
27,169,Winona County,Minnesota,MN
27,171,Wright County,Minnesota,MN
27,173,Yellow Medicine County,Minnesota,MN
28,001,Adams County,Mississippi,MS
28,003,Alcorn County,Mississippi,MS
28,005,Amite County,Mississippi,MS
28,007,Attala County,Mississippi,MS
28,009,Benton County,Mississippi,MS
28,011,Bolivar County,Mississippi,MS
28,013,Calhoun County,Mississippi,MS
28,015,Carroll County,Mississippi,MS
28,017,Chickasaw County,Mississippi,MS
28,019,Choctaw County,Mississippi,MS
28,021,Claiborne County,Mississippi,MS
28,023,Clarke County,Mississippi,MS
28,025,Clay County,Mississippi,MS
28,027,Coahoma County,Mississippi,MS
28,029,Copiah County,Mississippi,MS
28,031,Covington County,Mississippi,MS
28,033,DeSoto County,Mississippi,MS
28,035,Forrest County,Mississippi,MS
28,037,Franklin County,Mississippi,MS
28,039,George County,Mississippi,MS
28,041,Greene County,Mississippi,MS
28,043,Grenada County,Mississippi,MS
28,045,Hancock County,Mississippi,MS
28,047,Harrison County,Mississippi,MS
28,049,Hinds County,Mississippi,MS
28,051,Holmes County,Mississippi,MS
28,053,Humphreys County,Mississippi,MS
28,055,Issaquena County,Mississippi,MS
28,057,Itawamba County,Mississippi,MS
28,059,Jackson County,Mississippi,MS
28,061,Jasper County,Mississippi,MS
28,063,Jefferson County,Mississippi,MS
28,065,Jefferson Davis County,Mississippi,MS
28,067,Jones County,Mississippi,MS
28,069,Kemper County,Mississippi,MS
28,071,Lafayette County,Mississippi,MS
28,073,Lamar County,Mississippi,MS
28,075,Lauderdale County,Mississippi,MS
28,077,Lawrence County,Mississippi,MS
28,079,Leake County,Mississippi,MS
28,081,Lee County,Mississippi,MS
28,083,Leflore County,Mississippi,MS
28,085,Lincoln County,Mississippi,MS
28,087,Lowndes County,Mississippi,MS
28,089,Madison County,Mississippi,MS
28,091,Marion County,Mississippi,MS
28,093,Marshall County,Mississippi,MS
28,095,Monroe County,Mississippi,MS
28,097,Montgomery County,Mississippi,MS
28,099,Neshoba County,Mississippi,MS
28,101,Newton County,Mississippi,MS
28,103,Noxubee County,Mississippi,MS
28,105,Oktibbeha County,Mississippi,MS
28,107,Panola County,Mississippi,MS
28,109,Pearl River County,Mississippi,MS
28,111,Perry County,Mississippi,MS
28,113,Pike County,Mississippi,MS
28,115,Pontotoc County,Mississippi,MS
28,117,Prentiss County,Mississippi,MS
28,119,Quitman County,Mississippi,MS
28,121,Rankin County,Mississippi,MS
28,123,Scott County,Mississippi,MS
28,125,Sharkey County,Mississippi,MS
28,127,Simpson County,Mississippi,MS
28,129,Smith County,Mississippi,MS
28,131,Stone County,Mississippi,MS
28,133,Sunflower County,Mississippi,MS
28,135,Tallahatchie County,Mississippi,MS
28,137,Tate County,Mississippi,MS
28,139,Tippah County,Mississippi,MS
28,141,Tishomingo County,Mississippi,MS
28,143,Tunica County,Mississippi,MS
28,145,Union County,Mississippi,MS
28,147,Walthall County,Mississippi,MS
28,149,Warren County,Mississippi,MS
28,151,Washington County,Mississippi,MS
28,153,Wayne County,Mississippi,MS
28,155,Webster County,Mississippi,MS
28,157,Wilkinson County,Mississippi,MS
28,159,Winston County,Mississippi,MS
28,161,Yalobusha County,Mississippi,MS
28,163,Yazoo County,Mississippi,MS
29,001,Adair County,Missouri,MO
29,003,Andrew County,Missouri,MO
29,005,Atchison County,Missouri,MO
29,007,Audrain County,Missouri,MO
29,009,Barry County,Missouri,MO
29,011,Barton County,Missouri,MO
29,013,Bates County,Missouri,MO
29,015,Benton County,Missouri,MO
29,017,Bollinger County,Missouri,MO
29,019,Boone County,Missouri,MO
29,021,Buchanan County,Missouri,MO
29,023,Butler County,Missouri,MO
29,025,Caldwell County,Missouri,MO
29,027,Callaway County,Missouri,MO
29,029,Camden County,Missouri,MO
29,031,Cape Girardeau County,Missouri,MO
29,033,Carroll County,Missouri,MO
29,035,Carter County,Missouri,MO
29,037,Cass County,Missouri,MO
29,039,Cedar County,Missouri,MO
29,041,Chariton County,Missouri,MO
29,043,Christian County,Missouri,MO
29,045,Clark County,Missouri,MO
29,047,Clay County,Missouri,MO
29,049,Clinton County,Missouri,MO
29,051,Cole County,Missouri,MO
29,053,Cooper County,Missouri,MO
29,055,Crawford County,Missouri,MO
29,057,Dade County,Missouri,MO
29,059,Dallas County,Missouri,MO
29,061,Daviess County,Missouri,MO
29,063,DeKalb County,Missouri,MO
29,065,Dent County,Missouri,MO
